location varience,speed mean,total distance,transition time
-22.79676772014725,9.077748406514388e-09,6.53597885269036e-05,0.0
-21.493759252826205,2.329338956771004e-08,0.0001677124048875123,0.0
-21.478010445616437,2.2877350045600607e-08,0.00016471692032832437,0.0
-21.52215212295206,1.4276134862510562e-08,0.00010278817101007606,0.0
-13.034066404587561,7.114735000052245e-07,0.005113988236223358,0.7998999499749875
-10.815541868372994,1.2985099372036897e-06,0.009343105464700461,0.7995998666222074
-15.770648787417624,1.5450043554824703e-07,0.0011124031359473787,0.4
-12.642016415126864,6.371817980755252e-07,0.004595077885211981,0.20019986675549634
-12.180600853457703,4.986290855719814e-07,0.005110172517535865,0.2
-20.71758964381971,1.5746503983673383e-08,0.00011340860373611428,0.3999333444425929
-12.2104089847404,6.121759898949094e-07,0.004407667127243348,0.4
-15.013928185292986,2.6000331654927425e-07,0.0018743158950668389,0.39986671109630123
-12.551029932901884,5.595576949821868e-07,0.004028701332595552,1.0
-21.751892280551434,1.4389718945618772e-08,0.00010360597640845517,0.0
-20.78617830308148,2.5640513720066234e-08,0.00018461169878447684,0.0
-21.454005510324034,1.8441220289616185e-08,0.0001327767860852365,0.0
-21.1263218493113,2.7363094329886856e-08,0.00019701427917518538,0.0
-13.893457232280646,3.4342271237302995e-07,0.0024667770805022957,0.0
-12.079559535158904,7.602838784930686e-07,0.005424679522044583,0.7983193277310925
-19.96182064850276,3.3293616391235377e-08,0.00023968674418368844,0.3997999333111037
-11.838607972861306,8.53434783486969e-07,0.006144730441106177,0.4
-19.77802231156618,5.345425664605074e-08,0.00032064145323000185,0.49989581162742236
-12.523643222583583,5.461047045896684e-07,0.0039233108017883035,0.3995
-20.083371061730467,3.091229248003771e-08,0.00022256850585627156,0.0
-19.826862624022883,4.526131699626654e-08,0.0003258814823731191,0.0
-19.95782094082885,3.223026046511743e-08,0.00023205787534884558,0.0
-19.619731459519862,4.607088436860314e-08,0.00033171036745394263,0.0
-11.684668773678979,1.2186989015991788e-06,0.008780444738431523,0.40009998333611063
-12.440604433937285,6.215287148285083e-07,0.004475712650795874,0.6
