location varience,speed mean,total distance,transition time
-21.46841533479401,9.299306715618467e-09,5.275293095788644e-05,1.0
-8.633950696909599,2.831953195050569e-06,0.027332548128187865,1.0
-16.129796765264295,2.3227606561598441e-07,0.001671389110326997,0.19916666666666666
-18.02689791990979,3.599804994793073e-08,0.00025918595962510127,0.0
-16.91402309571356,1.8098889734400393e-07,0.0013009363719781856,0.3989326217478319
-16.704130660895192,2.519575190771499e-07,0.0018140941373554795,0.0
-16.00519760049908,2.1923809398234753e-07,0.0015776101952413965,0.19966666666666666
-16.420881876764852,2.0161017038659174e-07,0.0014515932267834604,0.0
-16.463486481603073,2.49406604984708e-07,0.0017957275558898977,0.4
-15.562981657221805,3.1587762405348765e-07,0.002235103229938566,0.6088333333333333
-17.774680885293996,7.819515904001872e-08,0.0004691709542401123,0.25
-12.66397360207052,9.434864723497307e-07,0.005664115002549505,0.4997917534360683
-11.490479326432151,2.2038295545999782e-06,0.015867572793119844,0.4
-19.51960508132593,4.5449430812941615e-08,0.00032938010197673554,0.2102665350444225
-6.673708341743741,1.126279997715813e-05,0.08727787807498577,0.0
-7.434743598465168,9.300972541319368e-06,0.06686078945445705,1.0
-17.823141530880026,6.945418867695281e-08,0.0005000701584740604,0.2
-17.630655794698903,7.549302819042298e-08,0.0005435498029710455,0.0
-15.842097438494424,3.2877310410056365e-07,0.002366110550925266,0.5986655546288574
-16.44454841125738,1.4457399469168352e-07,0.0010409327617801212,0.0
-16.886266050121375,1.5432962642089803e-07,0.0011109828978108512,0.21233333333333335
-8.822288072138551,4.4046742140688166e-06,0.03180587914395881,0.399
-12.516149332806897,5.542075569146918e-07,0.003990416948971521,0.6000666555574071
-16.15180712070393,4.3330653217182336e-07,0.002074822008797813,0.7545
-8.339650039263008,4.899129111933599e-06,0.03520805633495192,0.3995
-15.5814989834741,2.1023930009202334e-07,0.00151590428178948,0.4
-18.343061894575705,7.632802579666596e-08,0.000549561785735995,0.0
-16.593115023904897,1.253424057154122e-07,0.0009008988217870689,0.19946631087391595
-18.143285272663828,9.216375929212809e-08,0.0006635790669033222,0.0
-16.128323076379626,1.6677962158858863e-07,0.0012020908694969205,0.19933333333333333
-17.527785220890628,1.2359198539005138e-07,0.0008943844775146499,0.20845820845820845
-16.019659261160903,2.2075071625937426e-07,0.0015890226199333697,0.3993993993993994
-18.329149665704385,8.013620020194374e-08,0.0005769806414539949,0.0
-15.61337938351275,2.672597436211436e-07,0.001834923694124052,0.21897193101115997
-16.236376374559384,3.1383415607793745e-07,0.002228824885794765,0.21716666666666667
-16.040686953684684,2.840290178539091e-07,0.0019988188902976913,0.4171666666666667
-9.459019794377737,6.143827990716652e-06,0.044235561533159905,0.4
-15.719791707587525,4.0105403298198586e-07,0.0028860470408985997,0.39816666666666667
-17.297092847489488,1.6094793350192725e-07,0.0011588251212138764,0.0
-18.480519039599514,6.78940024287496e-08,0.000488836817486997,0.0
-18.227970201178337,6.200153190361445e-08,0.00044641102970602417,0.0
-15.12971949006654,2.647141942608214e-07,0.0018699539284654254,0.617
-9.611210396523022,5.6566984313640195e-06,0.040697243882008925,0.7991666666666667
-15.675092347730729,2.0760853300690376e-07,0.0014962358960722462,0.19916666666666666
-16.973726716513532,1.7617875601496222e-07,0.0012678117445228062,0.199
-15.909051522475131,3.041988052970714e-07,0.0021910034770509,0.199
-19.059066922971862,6.90911752485915e-08,0.0004974564617898588,0.0
-2.6670506806017316,9.212641866188315e-05,0.6638845068071526,0.4000666222518321
-2.1715723281330206,0.0001208634334446434,0.8703029633928372,1.0
-13.82445071096953,1.346941219527388e-06,0.005607671318129973,0.4229486324216144
-1.4767539069739972,0.00017114144095406485,1.2334257438062346,1.0
-5.334168351122089,2.5407568802524886e-05,0.19924647829102288,1.0
-15.825677064230518,2.902787216941547e-07,0.0020890249202865337,0.798966494415736
-15.678136819942681,3.51578389177221e-07,0.002534643551613199,0.5982350982350982
-15.370847517017914,2.8193933438389456e-07,0.0020284835215383917,0.599
-15.932259519816398,1.890248371213523e-07,0.0013667028237506818,1.0
-16.144116086284352,2.3956280233792555e-07,0.0017448557599257907,0.7998331943286072
-8.806954436518806,4.290152385762247e-06,0.030774499047834733,0.6196666666666667
-12.617297635554877,5.038753380417526e-07,0.0036279024339006196,0.4
-17.468056488499016,6.56655840485186e-08,0.00047825224981662114,0.18733333333333332
-20.489714501660554,3.633371600292379e-08,0.0002616027552210512,0.2
-20.162236952768495,3.0491992329593e-08,0.00022129403438959292,0.0
-8.768095172276807,6.677157220534762e-06,0.048003677707636416,0.7898333333333334
-17.52401364899404,9.63727622856459e-08,0.0006836755896199982,0.0
-20.825078579378253,2.7714525766733993e-08,0.00019954458552048476,0.0
-8.438586657688765,2.9824173342554952e-06,0.0272126869426133,0.39973351099267157
-17.7912384765761,1.570004880357213e-07,0.0011424913959864585,0.0
-19.367318919822686,3.452837080461814e-08,0.0002486042697932506,0.0
-16.089946836301372,2.0964793132363555e-07,0.0015102367156913292,0.39886798734809387
-16.25219822425199,2.8422080851779215e-07,0.002051887018289118,0.2026241488124896
-15.868072084596225,2.730233732119225e-07,0.001966624174747299,0.19916666666666666
-8.474596664342451,4.948942910379398e-06,0.03560315973747554,0.39916666666666667
-12.60469057824002,6.49417727852722e-07,0.004653274133669939,0.0
-11.60391850995621,1.0005667207300085e-06,0.007189578311373606,0.399
-14.448757567922867,4.0268731837354346e-07,0.003040259432398427,0.21350155661150255
-16.04564740418299,2.402860387613078e-07,0.001730052871388814,0.19916666666666666
-16.95422438996562,1.9828957520603397e-07,0.0014276849414834444,0.0
-15.62709410976671,3.6224025573460814e-07,0.0026111357000946052,0.1990008326394671
-15.999029583769751,1.8792799918425758e-07,0.0013565600240209902,0.7990008326394671
-15.53138905950092,1.7061561972437725e-07,0.0012256693237171663,0.3994995829858215
-16.160525715984434,1.8648538720196947e-07,0.0013417059718437675,0.19675693747910397
-15.687999527286959,3.133915907438121e-07,0.0022523056879539317,0.5987654320987654
-16.611337122469077,2.0057940197429677e-07,0.001443964229889797,0.199
-8.402452143966986,5.033299347522135e-06,0.03611463709767799,0.7991666666666667
-21.02710258509808,2.355839482494694e-08,0.00016965043637340104,0.19996667222129644
-19.903084177282828,3.2107987457067016e-08,0.00023117750969088254,0.0
-11.12183531288822,3.1529513370304404e-06,0.022084766888766677,0.5998333333333333
-8.41420646053149,3.852131833947587e-06,0.027979985129174944,0.7981666666666667
-17.996752292776115,1.0027592617804208e-07,0.000727314122040799,0.0
-16.438892635358282,1.9279422816129755e-07,0.0013910089028291018,0.0
-16.078745951089626,2.698903058794363e-07,0.0019428952487226476,0.19916666666666666
-15.670304552454182,3.6975009893680327e-07,0.0026616773599220317,0.39816666666666667
-16.373741533095043,1.3501770511636754e-07,0.0009699531305005068,0.19946631087391595
-18.15225170234368,7.167581110909581e-08,0.0005148581909585595,0.0
-8.798404142917748,4.356272691760607e-06,0.031415824392766245,0.19893368877040987
-11.008008941177,1.7512929783262439e-06,0.012609309443948957,0.6
-8.605814342506239,4.082548750446014e-06,0.02939465690934928,0.7998334721065778
-15.818345470483164,2.254782307453598e-07,0.00162026975730954,0.3994995829858215
-17.126813032316367,1.0041692626334089e-07,0.0007230018690960545,0.4
-16.36917811327897,1.5078695347155203e-07,0.0010856660649951747,0.4
